,best time ,mean time for top 25%,standart deviation for top 25%,mean time for all,standart deviation for all
155,718.0,632.84375,88.99336680864198,647.488188976378,114.44022379010643
156,456.0,675.5,107.55696165288418,648.4724409448819,122.30482293409129
157,429.0,647.6875,112.83656253072405,649.7244094488188,116.88332409468384
158,468.0,608.03125,127.19313178563338,627.7086614173228,119.8586510194089
159,478.0,651.3125,102.34300095145736,658.1417322834645,113.78406987636325
160,510.0,673.125,117.90323097778109,638.3307086614174,117.1266933082488
161,758.0,644.875,123.50550341988813,654.488188976378,107.69904598541721
162,793.0,625.53125,106.84889575207364,636.7165354330708,105.94136676080021
163,602.0,641.09375,99.42250731568531,641.1811023622047,100.07858465948756
164,787.0,654.8125,115.59450611404506,650.6141732283464,121.06749905188697
165,682.0,644.21875,129.71452655133695,645.6850393700787,114.87793595760823
166,754.0,670.0,99.53046016170126,650.8897637795276,106.95824693838794
167,724.0,636.875,113.40131998790844,641.007874015748,112.1333216656122
168,645.0,622.78125,108.78239011180762,647.8976377952756,115.7061057498947
169,760.0,682.125,106.1572389194444,664.7874015748032,101.80509631916898
170,743.0,666.25,121.51671695696852,659.6456692913385,115.17398872182623
171,766.0,676.875,114.99476890276357,640.5433070866142,122.60003184965171
